t,imu_accel_true_x,imu_accel_meas_x,imu_gyro_true_x,imu_gyro_meas_x,seeker_los_true,seeker_los_meas
8.195,-27.334707,-27.334707,0,0,0.340095898,0.340095898
8.2,-27.2910199,-27.2910199,0,0,0.340129314,0.340129314
8.205,-27.247478,-27.247478,0,0,0.340162761,0.340162761
8.21,-27.2040807,-27.2040807,0,0,0.340196239,0.340196239
8.215,-27.1608274,-27.1608274,0,0,0.340229748,0.340229748
8.22,-27.1177173,-27.1177173,0,0,0.340263288,0.340263288
8.225,-27.07475,-27.07475,0,0,0.340296859,0.340296859
8.23,-27.0319247,-27.0319247,0,0,0.34033046,0.34033046
8.235,-26.9892409,-26.9892409,0,0,0.340364092,0.340364092
8.24,-26.9466979,-26.9466979,0,0,0.340397754,0.340397754
8.245,-26.9042951,-26.9042951,0,0,0.340431448,0.340431448
8.25,-26.8620319,-26.8620319,0,0,0.340465171,0.340465171
8.255,-26.8199077,-26.8199077,0,0,0.340498925,0.340498925
8.26,-26.7779219,-26.7779219,0,0,0.34053271,0.34053271
8.265,-26.736074,-26.736074,0,0,0.340566525,0.340566525
8.27,-26.6943632,-26.6943632,0,0,0.34060037,0.34060037
8.275,-26.652789,-26.652789,0,0,0.340634246,0.340634246
8.28,-26.6113509,-26.6113509,0,0,0.340668151,0.340668151
8.285,-26.5700482,-26.5700482,0,0,0.340702088,0.340702088
8.29,-26.5288803,-26.5288803,0,0,0.340736054,0.340736054
8.295,-26.4878467,-26.4878467,0,0,0.34077005,0.34077005
8.3,-26.4469468,-26.4469468,0,0,0.340804077,0.340804077
8.305,-26.40618,-26.40618,0,0,0.340838133,0.340838133
8.31,-26.3655458,-26.3655458,0,0,0.34087222,0.34087222
8.315,-26.3250436,-26.3250436,0,0,0.340906336,0.340906336
8.32,-26.2846727,-26.2846727,0,0,0.340940482,0.340940482
8.325,-26.2444328,-26.2444328,0,0,0.340974659,0.340974659
8.33,-26.2043231,-26.2043231,0,0,0.341008865,0.341008865
8.335,-26.1643431,-26.1643431,0,0,0.341043101,0.341043101
8.34,-26.1244924,-26.1244924,0,0,0.341077366,0.341077366
8.345,-26.0847703,-26.0847703,0,0,0.341111662,0.341111662
8.35,-26.0451763,-26.0451763,0,0,0.341145987,0.341145987
8.355,-26.0057099,-26.0057099,0,0,0.341180341,0.341180341
8.36,-25.9663704,-25.9663704,0,0,0.341214726,0.341214726
8.365,-25.9271575,-25.9271575,0,0,0.341249139,0.341249139
8.37,-25.8880705,-25.8880705,0,0,0.341283583,0.341283583
8.375,-25.8491089,-25.8491089,0,0,0.341318055,0.341318055
8.38,-25.8102721,-25.8102721,0,0,0.341352557,0.341352557
8.385,-25.7715598,-25.7715598,0,0,0.341387089,0.341387089
8.39,-25.7329712,-25.7329712,0,0,0.34142165,0.34142165
8.395,-25.694506,-25.694506,0,0,0.34145624,0.34145624
8.4,-25.6561636,-25.6561636,0,0,0.341490859,0.341490859
8.405,-25.6179435,-25.6179435,0,0,0.341525507,0.341525507
8.41,-25.5798451,-25.5798451,0,0,0.341560185,0.341560185
8.415,-25.541868,-25.541868,0,0,0.341594892,0.341594892
8.42,-25.5040116,-25.5040116,0,0,0.341629628,0.341629628
8.425,-25.4662755,-25.4662755,0,0,0.341664393,0.341664393
8.43,-25.4286592,-25.4286592,0,0,0.341699187,0.341699187
8.435,-25.3911621,-25.3911621,0,0,0.34173401,0.34173401
8.44,-25.3537837,-25.3537837,0,0,0.341768861,0.341768861
8.445,-25.3165236,-25.3165236,0,0,0.341803742,0.341803742
8.45,-25.2793813,-25.2793813,0,0,0.341838652,0.341838652
8.455,-25.2423563,-25.2423563,0,0,0.34187359,0.34187359
8.46,-25.2054481,-25.2054481,0,0,0.341908557,0.341908557
8.465,-25.1686562,-25.1686562,0,0,0.341943553,0.341943553
8.47,-25.1319801,-25.1319801,0,0,0.341978577,0.341978577
8.475,-25.0954194,-25.0954194,0,0,0.342013631,0.342013631
8.48,-25.0589736,-25.0589736,0,0,0.342048712,0.342048712
8.485,-25.0226421,-25.0226421,0,0,0.342083822,0.342083822
8.49,-24.9864247,-24.9864247,0,0,0.342118961,0.342118961
8.495,-24.9503207,-24.9503207,0,0,0.342154129,0.342154129
8.5,-24.9143297,-24.9143297,0,0,0.342189324,0.342189324
8.505,-24.8784512,-24.8784512,0,0,0.342224548,0.342224548
8.51,-24.8426849,-24.8426849,0,0,0.342259801,0.342259801
8.515,-24.8070302,-24.8070302,0,0,0.342295082,0.342295082
8.52,-24.7714866,-24.7714866,0,0,0.342330391,0.342330391
8.525,-24.7360538,-24.7360538,0,0,0.342365728,0.342365728
8.53,-24.7007312,-24.7007312,0,0,0.342401093,0.342401093
8.535,-24.6655185,-24.6655185,0,0,0.342436487,0.342436487
8.54,-24.6304151,-24.6304151,0,0,0.342471909,0.342471909
8.545,-24.5954207,-24.5954207,0,0,0.342507359,0.342507359
8.55,-24.5605347,-24.5605347,0,0,0.342542837,0.342542837
8.555,-24.5257568,-24.5257568,0,0,0.342578343,0.342578343
8.56,-24.4910866,-24.4910866,0,0,0.342613877,0.342613877
8.565,-24.4565235,-24.4565235,0,0,0.342649438,0.342649438
8.57,-24.4220671,-24.4220671,0,0,0.342685028,0.342685028
8.575,-24.3877171,-24.3877171,0,0,0.342720646,0.342720646
8.58,-24.3534729,-24.3534729,0,0,0.342756291,0.342756291
8.585,-24.3193342,-24.3193342,0,0,0.342791964,0.342791964
8.59,-24.2853006,-24.2853006,0,0,0.342827665,0.342827665
8.595,-24.2513715,-24.2513715,0,0,0.342863394,0.342863394
8.6,-24.2175467,-24.2175467,0,0,0.34289915,0.34289915
8.605,-24.1838257,-24.1838257,0,0,0.342934934,0.342934934
8.61,-24.150208,-24.150208,0,0,0.342970746,0.342970746
8.615,-24.1166932,-24.1166932,0,0,0.343006585,0.343006585
8.62,-24.083281,-24.083281,0,0,0.343042451,0.343042451
8.625,-24.049971,-24.049971,0,0,0.343078345,0.343078345
8.63,-24.0167627,-24.0167627,0,0,0.343114267,0.343114267
8.635,-23.9836557,-23.9836557,0,0,0.343150216,0.343150216
8.64,-23.9506496,-23.9506496,0,0,0.343186192,0.343186192
8.645,-23.917744,-23.917744,0,0,0.343222196,0.343222196
8.65,-23.8849386,-23.8849386,0,0,0.343258226,0.343258226
8.655,-23.8522328,-23.8522328,0,0,0.343294285,0.343294285
8.66,-23.8196265,-23.8196265,0,0,0.34333037,0.34333037
8.665,-23.787119,-23.787119,0,0,0.343366482,0.343366482
8.67,-23.7547101,-23.7547101,0,0,0.343402622,0.343402622
8.675,-23.7223994,-23.7223994,0,0,0.343438789,0.343438789
8.68,-23.6901864,-23.6901864,0,0,0.343474983,0.343474983
8.685,-23.6580708,-23.6580708,0,0,0.343511204,0.343511204
8.69,-23.6260522,-23.6260522,0,0,0.343547451,0.343547451
8.695,-23.5941303,-23.5941303,0,0,0.343583726,0.343583726
8.7,-23.5623046,-23.5623046,0,0,0.343620028,0.343620028
8.705,-23.5305747,-23.5305747,0,0,0.343656357,0.343656357
8.71,-23.4989404,-23.4989404,0,0,0.343692712,0.343692712
8.715,-23.4674012,-23.4674012,0,0,0.343729094,0.343729094
8.72,-23.4359567,-23.4359567,0,0,0.343765503,0.343765503
8.725,-23.4046066,-23.4046066,0,0,0.343801939,0.343801939
8.73,-23.3733505,-23.3733505,0,0,0.343838402,0.343838402
8.735,-23.3421881,-23.3421881,0,0,0.343874891,0.343874891
8.74,-23.311119,-23.311119,0,0,0.343911407,0.343911407
8.745,-23.2801427,-23.2801427,0,0,0.343947949,0.343947949
8.75,-23.2492591,-23.2492591,0,0,0.343984518,0.343984518
8.755,-23.2184676,-23.2184676,0,0,0.344021114,0.344021114
8.76,-23.187768,-23.187768,0,0,0.344057736,0.344057736
8.765,-23.1571598,-23.1571598,0,0,0.344094384,0.344094384
8.77,-23.1266428,-23.1266428,0,0,0.344131059,0.344131059
8.775,-23.0962166,-23.0962166,0,0,0.34416776,0.34416776
8.78,-23.0658808,-23.0658808,0,0,0.344204488,0.344204488
8.785,-23.0356351,-23.0356351,0,0,0.344241242,0.344241242
8.79,-23.0054792,-23.0054792,0,0,0.344278022,0.344278022
8.795,-22.9754126,-22.9754126,0,0,0.344314828,0.344314828
8.8,-22.9454351,-22.9454351,0,0,0.344351661,0.344351661
8.805,-22.9155463,-22.9155463,0,0,0.34438852,0.34438852
8.81,-22.8857459,-22.8857459,0,0,0.344425405,0.344425405
8.815,-22.8560335,-22.8560335,0,0,0.344462316,0.344462316
8.82,-22.8264088,-22.8264088,0,0,0.344499253,0.344499253
8.825,-22.7968715,-22.7968715,0,0,0.344536216,0.344536216
8.83,-22.7674212,-22.7674212,0,0,0.344573205,0.344573205
8.835,-22.7380576,-22.7380576,0,0,0.34461022,0.34461022
8.84,-22.7087803,-22.7087803,0,0,0.344647261,0.344647261
8.845,-22.6795891,-22.6795891,0,0,0.344684328,0.344684328
8.85,-22.6504836,-22.6504836,0,0,0.344721421,0.344721421
8.855,-22.6214635,-22.6214635,0,0,0.344758539,0.344758539
8.86,-22.5925285,-22.5925285,0,0,0.344795684,0.344795684
8.865,-22.5636782,-22.5636782,0,0,0.344832854,0.344832854
8.87,-22.5349123,-22.5349123,0,0,0.34487005,0.34487005
8.875,-22.5062305,-22.5062305,0,0,0.344907271,0.344907271
8.88,-22.4776325,-22.4776325,0,0,0.344944519,0.344944519
8.885,-22.449118,-22.449118,0,0,0.344981792,0.344981792
8.89,-22.4206866,-22.4206866,0,0,0.34501909,0.34501909
8.895,-22.392338,-22.392338,0,0,0.345056414,0.345056414
8.9,-22.364072,-22.364072,0,0,0.345093763,0.345093763
8.905,-22.3358882,-22.3358882,0,0,0.345131138,0.345131138
8.91,-22.3077864,-22.3077864,0,0,0.345168539,0.345168539
8.915,-22.2797661,-22.2797661,0,0,0.345205965,0.345205965
8.92,-22.2518271,-22.2518271,0,0,0.345243416,0.345243416
8.925,-22.2239691,-22.2239691,0,0,0.345280892,0.345280892
8.93,-22.1961918,-22.1961918,0,0,0.345318394,0.345318394
8.935,-22.168495,-22.168495,0,0,0.345355922,0.345355922
8.94,-22.1408781,-22.1408781,0,0,0.345393474,0.345393474
8.945,-22.1133411,-22.1133411,0,0,0.345431052,0.345431052
8.95,-22.0858836,-22.0858836,0,0,0.345468654,0.345468654
8.955,-22.0585053,-22.0585053,0,0,0.345506282,0.345506282
8.96,-22.0312059,-22.0312059,0,0,0.345543936,0.345543936
8.965,-22.0039851,-22.0039851,0,0,0.345581614,0.345581614
8.97,-21.9768426,-21.9768426,0,0,0.345619317,0.345619317
8.975,-21.9497782,-21.9497782,0,0,0.345657045,0.345657045
8.98,-21.9227914,-21.9227914,0,0,0.345694798,0.345694798
8.985,-21.8958822,-21.8958822,0,0,0.345732577,0.345732577
8.99,-21.8690501,-21.8690501,0,0,0.34577038,0.34577038
8.995,-21.8422949,-21.8422949,0,0,0.345808208,0.345808208
9,-21.8156163,-21.8156163,0,0,0.345846061,0.345846061
9.005,-21.7890141,-21.7890141,0,0,0.345883938,0.345883938
9.01,-21.7624879,-21.7624879,0,0,0.345921841,0.345921841
9.015,-21.7360374,-21.7360374,0,0,0.345959768,0.345959768
9.02,-21.7096624,-21.7096624,0,0,0.34599772,0.34599772
9.025,-21.6833626,-21.6833626,0,0,0.346035697,0.346035697
9.03,-21.6571378,-21.6571378,0,0,0.346073698,0.346073698
9.035,-21.6309876,-21.6309876,0,0,0.346111724,0.346111724
9.04,-21.6049118,-21.6049118,0,0,0.346149774,0.346149774
9.045,-21.5789101,-21.5789101,0,0,0.346187849,0.346187849
9.05,-21.5529822,-21.5529822,0,0,0.346225949,0.346225949
9.055,-21.527128,-21.527128,0,0,0.346264073,0.346264073
9.06,-21.501347,-21.501347,0,0,0.346302222,0.346302222
9.065,-21.475639,-21.475639,0,0,0.346340395,0.346340395
9.07,-21.4500039,-21.4500039,0,0,0.346378592,0.346378592
9.075,-21.4244412,-21.4244412,0,0,0.346416814,0.346416814
9.08,-21.3989508,-21.3989508,0,0,0.34645506,0.34645506
9.085,-21.3735324,-21.3735324,0,0,0.34649333,0.34649333
9.09,-21.3481857,-21.3481857,0,0,0.346531625,0.346531625
9.095,-21.3229104,-21.3229104,0,0,0.346569944,0.346569944
9.1,-21.2977064,-21.2977064,0,0,0.346608287,0.346608287
9.105,-21.2725733,-21.2725733,0,0,0.346646654,0.346646654
9.11,-21.2475109,-21.2475109,0,0,0.346685046,0.346685046
9.115,-21.222519,-21.222519,0,0,0.346723461,0.346723461
9.12,-21.1975972,-21.1975972,0,0,0.346761901,0.346761901
9.125,-21.1727454,-21.1727454,0,0,0.346800365,0.346800365
9.13,-21.1479633,-21.1479633,0,0,0.346838853,0.346838853
9.135,-21.1232505,-21.1232505,0,0,0.346877364,0.346877364
9.14,-21.098607,-21.098607,0,0,0.3469159,0.3469159
9.145,-21.0740324,-21.0740324,0,0,0.34695446,0.34695446
9.15,-21.0495265,-21.0495265,0,0,0.346993043,0.346993043
9.155,-21.025089,-21.025089,0,0,0.347031651,0.347031651
9.16,-21.0007198,-21.0007198,0,0,0.347070282,0.347070282
9.165,-20.9764184,-20.9764184,0,0,0.347108937,0.347108937
9.17,-20.9521849,-20.9521849,0,0,0.347147616,0.347147616
9.175,-20.9280187,-20.9280187,0,0,0.347186318,0.347186318
9.18,-20.9039198,-20.9039198,0,0,0.347225044,0.347225044
9.185,-20.8829324,-20.8829324,0,0,0.347263794,0.347263794
9.19,-20.86877,-20.86877,0,0,0.347302568,0.347302568
9.195,-20.8546352,-20.8546352,0,0,0.347341365,0.347341365
9.2,-20.8405277,-20.8405277,0,0,0.347380186,0.347380186
9.205,-20.8264476,-20.8264476,0,0,0.34741903,0.34741903
9.21,-20.8123949,-20.8123949,0,0,0.347457898,0.347457898
9.215,-20.7983694,-20.7983694,0,0,0.34749679,0.34749679
9.22,-20.784371,-20.784371,0,0,0.347535705,0.347535705
9.225,-20.7703998,-20.7703998,0,0,0.347574644,0.347574644
9.23,-20.7564556,-20.7564556,0,0,0.347613606,0.347613606
9.235,-20.7425385,-20.7425385,0,0,0.347652592,0.347652592
9.24,-20.7286482,-20.7286482,0,0,0.347691601,0.347691601
9.245,-20.7147848,-20.7147848,0,0,0.347730633,0.347730633
9.25,-20.7009482,-20.7009482,0,0,0.347769689,0.347769689
9.255,-20.6871384,-20.6871384,0,0,0.347808769,0.347808769
9.26,-20.6733552,-20.6733552,0,0,0.347847872,0.347847872
9.265,-20.6595986,-20.6595986,0,0,0.347886998,0.347886998
9.27,-20.6458686,-20.6458686,0,0,0.347926148,0.347926148
9.275,-20.6321651,-20.6321651,0,0,0.347965321,0.347965321
9.28,-20.618488,-20.618488,0,0,0.348004517,0.348004517
9.285,-20.6048373,-20.6048373,0,0,0.348043737,0.348043737
9.29,-20.5912129,-20.5912129,0,0,0.34808298,0.34808298
9.295,-20.5776147,-20.5776147,0,0,0.348122246,0.348122246
9.3,-20.5640427,-20.5640427,0,0,0.348161535,0.348161535
9.305,-20.5504969,-20.5504969,0,0,0.348200848,0.348200848
9.31,-20.5369771,-20.5369771,0,0,0.348240184,0.348240184
9.315,-20.5234833,-20.5234833,0,0,0.348279544,0.348279544
9.32,-20.5100155,-20.5100155,0,0,0.348318926,0.348318926
9.325,-20.4965736,-20.4965736,0,0,0.348358332,0.348358332
9.33,-20.4831574,-20.4831574,0,0,0.348397761,0.348397761
9.335,-20.4697671,-20.4697671,0,0,0.348437213,0.348437213
9.34,-20.4564024,-20.4564024,0,0,0.348476688,0.348476688
9.345,-20.4430634,-20.4430634,0,0,0.348516186,0.348516186
9.35,-20.42975,-20.42975,0,0,0.348555707,0.348555707
9.355,-20.4164622,-20.4164622,0,0,0.348595252,0.348595252
9.36,-20.4031998,-20.4031998,0,0,0.348634819,0.348634819
9.365,-20.3899628,-20.3899628,0,0,0.34867441,0.34867441
9.37,-20.3767511,-20.3767511,0,0,0.348714024,0.348714024
9.375,-20.3635648,-20.3635648,0,0,0.34875366,0.34875366
9.38,-20.3504037,-20.3504037,0,0,0.34879332,0.34879332
9.385,-20.3372678,-20.3372678,0,0,0.348833003,0.348833003
9.39,-20.324157,-20.324157,0,0,0.348872709,0.348872709
9.395,-20.3110713,-20.3110713,0,0,0.348912437,0.348912437
9.4,-20.2980106,-20.2980106,0,0,0.348952189,0.348952189
9.405,-20.2849749,-20.2849749,0,0,0.348991963,0.348991963
9.41,-20.271964,-20.271964,0,0,0.349031761,0.349031761
9.415,-20.258978,-20.258978,0,0,0.349071581,0.349071581
9.42,-20.2460168,-20.2460168,0,0,0.349111424,0.349111424
9.425,-20.2330803,-20.2330803,0,0,0.34915129,0.34915129
9.43,-20.2201685,-20.2201685,0,0,0.349191179,0.349191179
9.435,-20.2072813,-20.2072813,0,0,0.349231091,0.349231091
9.44,-20.1944186,-20.1944186,0,0,0.349271026,0.349271026
9.445,-20.1815805,-20.1815805,0,0,0.349310983,0.349310983
9.45,-20.1687668,-20.1687668,0,0,0.349350963,0.349350963
9.455,-20.1559775,-20.1559775,0,0,0.349390966,0.349390966
9.46,-20.1432126,-20.1432126,0,0,0.349430992,0.349430992
9.465,-20.1304719,-20.1304719,0,0,0.34947104,0.34947104
9.47,-20.1177555,-20.1177555,0,0,0.349511111,0.349511111
9.475,-20.1050632,-20.1050632,0,0,0.349551205,0.349551205
9.48,-20.092395,-20.092395,0,0,0.349591322,0.349591322
9.485,-20.079751,-20.079751,0,0,0.349631461,0.349631461
9.49,-20.0671309,-20.0671309,0,0,0.349671623,0.349671623
9.495,-20.0545348,-20.0545348,0,0,0.349711807,0.349711807
9.5,-20.0419626,-20.0419626,0,0,0.349752015,0.349752015
9.505,-20.0294142,-20.0294142,0,0,0.349792244,0.349792244
9.51,-20.0168897,-20.0168897,0,0,0.349832497,0.349832497
9.515,-20.0043889,-20.0043889,0,0,0.349872772,0.349872772
9.52,-19.9919117,-19.9919117,0,0,0.349913069,0.349913069
9.525,-19.9794583,-19.9794583,0,0,0.349953389,0.349953389
9.53,-19.9670284,-19.9670284,0,0,0.349993732,0.349993732
9.535,-19.954622,-19.954622,0,0,0.350034097,0.350034097
9.54,-19.9422391,-19.9422391,0,0,0.350074484,0.350074484
9.545,-19.9298796,-19.9298796,0,0,0.350114895,0.350114895
9.55,-19.9175436,-19.9175436,0,0,0.350155327,0.350155327
9.555,-19.9052308,-19.9052308,0,0,0.350195782,0.350195782
9.56,-19.8929413,-19.8929413,0,0,0.35023626,0.35023626
9.565,-19.880675,-19.880675,0,0,0.35027676,0.35027676
9.57,-19.8684319,-19.8684319,0,0,0.350317282,0.350317282
9.575,-19.8562119,-19.8562119,0,0,0.350357826,0.350357826
9.58,-19.844015,-19.844015,0,0,0.350398394,0.350398394
9.585,-19.8318411,-19.8318411,0,0,0.350438983,0.350438983
9.59,-19.8196901,-19.8196901,0,0,0.350479595,0.350479595
9.595,-19.8075621,-19.8075621,0,0,0.350520229,0.350520229
9.6,-19.7954569,-19.7954569,0,0,0.350560885,0.350560885
9.605,-19.7833746,-19.7833746,0,0,0.350601564,0.350601564
9.61,-19.7713149,-19.7713149,0,0,0.350642265,0.350642265
9.615,-19.759278,-19.759278,0,0,0.350682988,0.350682988
9.62,-19.7472638,-19.7472638,0,0,0.350723734,0.350723734
9.625,-19.7352722,-19.7352722,0,0,0.350764502,0.350764502
9.63,-19.7233031,-19.7233031,0,0,0.350805292,0.350805292
9.635,-19.7113565,-19.7113565,0,0,0.350846104,0.350846104
9.64,-19.6994324,-19.6994324,0,0,0.350886938,0.350886938
9.645,-19.6875307,-19.6875307,0,0,0.350927795,0.350927795
9.65,-19.6756514,-19.6756514,0,0,0.350968674,0.350968674
9.655,-19.6637944,-19.6637944,0,0,0.351009574,0.351009574
9.66,-19.6519596,-19.6519596,0,0,0.351050498,0.351050498
9.665,-19.640147,-19.640147,0,0,0.351091443,0.351091443
9.67,-19.6283567,-19.6283567,0,0,0.35113241,0.35113241
9.675,-19.6165884,-19.6165884,0,0,0.351173399,0.351173399
9.68,-19.6048422,-19.6048422,0,0,0.351214411,0.351214411
9.685,-19.593118,-19.593118,0,0,0.351255444,0.351255444
9.69,-19.5814158,-19.5814158,0,0,0.3512965,0.3512965
9.695,-19.5697355,-19.5697355,0,0,0.351337577,0.351337577
9.7,-19.5580771,-19.5580771,0,0,0.351378677,0.351378677
9.705,-19.5464405,-19.5464405,0,0,0.351419798,0.351419798
9.71,-19.5348257,-19.5348257,0,0,0.351460942,0.351460942
9.715,-19.5232326,-19.5232326,0,0,0.351502107,0.351502107
9.72,-19.5116612,-19.5116612,0,0,0.351543295,0.351543295
9.725,-19.5001115,-19.5001115,0,0,0.351584504,0.351584504
9.73,-19.4885833,-19.4885833,0,0,0.351625736,0.351625736
9.735,-19.4770767,-19.4770767,0,0,0.351666989,0.351666989
9.74,-19.4655916,-19.4655916,0,0,0.351708264,0.351708264
9.745,-19.4541279,-19.4541279,0,0,0.351749561,0.351749561
9.75,-19.4426856,-19.4426856,0,0,0.35179088,0.35179088
9.755,-19.4312647,-19.4312647,0,0,0.351832221,0.351832221
9.76,-19.4198651,-19.4198651,0,0,0.351873583,0.351873583
9.765,-19.4084868,-19.4084868,0,0,0.351914968,0.351914968
9.77,-19.3971296,-19.3971296,0,0,0.351956374,0.351956374
9.775,-19.3857937,-19.3857937,0,0,0.351997802,0.351997802
9.78,-19.3744789,-19.3744789,0,0,0.352039252,0.352039252
9.785,-19.3631851,-19.3631851,0,0,0.352080723,0.352080723
9.79,-19.3519124,-19.3519124,0,0,0.352122217,0.352122217
9.795,-19.3406607,-19.3406607,0,0,0.352163732,0.352163732
9.8,-19.3294299,-19.3294299,0,0,0.352205268,0.352205268
9.805,-19.31822,-19.31822,0,0,0.352246827,0.352246827
9.81,-19.307031,-19.307031,0,0,0.352288407,0.352288407
9.815,-19.2958628,-19.2958628,0,0,0.352330009,0.352330009
9.82,-19.2847153,-19.2847153,0,0,0.352371632,0.352371632
9.825,-19.2735886,-19.2735886,0,0,0.352413278,0.352413278
9.83,-19.2624826,-19.2624826,0,0,0.352454944,0.352454944
9.835,-19.2513971,-19.2513971,0,0,0.352496633,0.352496633
9.84,-19.2403323,-19.2403323,0,0,0.352538343,0.352538343
9.845,-19.229288,-19.229288,0,0,0.352580074,0.352580074
9.85,-19.2182642,-19.2182642,0,0,0.352621827,0.352621827
9.855,-19.2072609,-19.2072609,0,0,0.352663602,0.352663602
9.86,-19.1962779,-19.1962779,0,0,0.352705398,0.352705398
9.865,-19.1853154,-19.1853154,0,0,0.352747216,0.352747216
9.87,-19.1743731,-19.1743731,0,0,0.352789056,0.352789056
9.875,-19.1634511,-19.1634511,0,0,0.352830916,0.352830916
9.88,-19.1525494,-19.1525494,0,0,0.352872799,0.352872799
9.885,-19.1416679,-19.1416679,0,0,0.352914702,0.352914702
9.89,-19.1308065,-19.1308065,0,0,0.352956628,0.352956628
9.895,-19.1199652,-19.1199652,0,0,0.352998574,0.352998574
9.9,-19.109144,-19.109144,0,0,0.353040543,0.353040543
9.905,-19.0983428,-19.0983428,0,0,0.353082532,0.353082532
9.91,-19.0875616,-19.0875616,0,0,0.353124543,0.353124543
9.915,-19.0768003,-19.0768003,0,0,0.353166575,0.353166575
9.92,-19.066059,-19.066059,0,0,0.353208629,0.353208629
9.925,-19.0553374,-19.0553374,0,0,0.353250704,0.353250704
9.93,-19.0446357,-19.0446357,0,0,0.353292801,0.353292801
9.935,-19.0339538,-19.0339538,0,0,0.353334918,0.353334918
9.94,-19.0232915,-19.0232915,0,0,0.353377057,0.353377057
9.945,-19.012649,-19.012649,0,0,0.353419218,0.353419218
9.95,-19.0020261,-19.0020261,0,0,0.3534614,0.3534614
9.955,-18.9914228,-18.9914228,0,0,0.353503603,0.353503603
9.96,-18.9808391,-18.9808391,0,0,0.353545827,0.353545827
9.965,-18.9702748,-18.9702748,0,0,0.353588072,0.353588072
9.97,-18.9597301,-18.9597301,0,0,0.353630339,0.353630339
9.975,-18.9492048,-18.9492048,0,0,0.353672627,0.353672627
9.98,-18.9386989,-18.9386989,0,0,0.353714936,0.353714936
9.985,-18.9282123,-18.9282123,0,0,0.353757266,0.353757266
9.99,-18.9177451,-18.9177451,0,0,0.353799618,0.353799618
9.995,-18.9072971,-18.9072971,0,0,0.353841991,0.353841991
10,-18.8968684,-18.8968684,0,0,0.353884384,0.353884384
10.005,-18.8864588,-18.8864588,0,0,0.353926799,0.353926799
10.01,-18.8760684,-18.8760684,0,0,0.353969236,0.353969236
10.015,-18.8656971,-18.8656971,0,0,0.354011693,0.354011693
10.02,-18.8553449,-18.8553449,0,0,0.354054171,0.354054171
10.025,-18.8450117,-18.8450117,0,0,0.354096671,0.354096671
10.03,-18.8346975,-18.8346975,0,0,0.354139191,0.354139191
10.035,-18.8244023,-18.8244023,0,0,0.354181733,0.354181733
10.04,-18.814126,-18.814126,0,0,0.354224295,0.354224295
10.045,-18.8038685,-18.8038685,0,0,0.354266879,0.354266879
10.05,-18.7936299,-18.7936299,0,0,0.354309483,0.354309483
10.055,-18.7834101,-18.7834101,0,0,0.354352109,0.354352109
10.06,-18.773209,-18.773209,0,0,0.354394756,0.354394756
10.065,-18.7630266,-18.7630266,0,0,0.354437423,0.354437423
10.07,-18.7528629,-18.7528629,0,0,0.354480112,0.354480112
10.075,-18.7427179,-18.7427179,0,0,0.354522821,0.354522821
10.08,-18.7325914,-18.7325914,0,0,0.354565552,0.354565552
10.085,-18.7224835,-18.7224835,0,0,0.354608303,0.354608303
10.09,-18.7123942,-18.7123942,0,0,0.354651075,0.354651075
10.095,-18.7023233,-18.7023233,0,0,0.354693869,0.354693869
10.1,-18.6922708,-18.6922708,0,0,0.354736683,0.354736683
10.105,-18.6822368,-18.6822368,0,0,0.354779518,0.354779518
10.11,-18.6722211,-18.6722211,0,0,0.354822373,0.354822373
10.115,-18.6622238,-18.6622238,0,0,0.35486525,0.35486525
10.12,-18.6522448,-18.6522448,0,0,0.354908147,0.354908147
10.125,-18.642284,-18.642284,0,0,0.354951066,0.354951066
10.13,-18.6323414,-18.6323414,0,0,0.354994005,0.354994005
10.135,-18.622417,-18.622417,0,0,0.355036965,0.355036965
10.14,-18.6125107,-18.6125107,0,0,0.355079945,0.355079945
10.145,-18.6026226,-18.6026226,0,0,0.355122947,0.355122947
10.15,-18.5927525,-18.5927525,0,0,0.355165969,0.355165969
10.155,-18.5829004,-18.5829004,0,0,0.355209012,0.355209012
10.16,-18.5730664,-18.5730664,0,0,0.355252075,0.355252075
10.165,-18.5632503,-18.5632503,0,0,0.355295159,0.355295159
10.17,-18.5534521,-18.5534521,0,0,0.355338264,0.355338264
10.175,-18.5436717,-18.5436717,0,0,0.35538139,0.35538139
10.18,-18.5339093,-18.5339093,0,0,0.355424536,0.355424536
10.185,-18.5241646,-18.5241646,0,0,0.355467703,0.355467703
10.19,-18.5144377,-18.5144377,0,0,0.355510891,0.355510891
10.195,-18.5047286,-18.5047286,0,0,0.355554099,0.355554099
10.2,-18.4950371,-18.4950371,0,0,0.355597328,0.355597328
10.205,-18.4853633,-18.4853633,0,0,0.355640578,0.355640578
10.21,-18.4757071,-18.4757071,0,0,0.355683848,0.355683848
10.215,-18.4660685,-18.4660685,0,0,0.355727138,0.355727138
10.22,-18.4564475,-18.4564475,0,0,0.35577045,0.35577045
10.225,-18.446844,-18.446844,0,0,0.355813781,0.355813781
10.23,-18.437258,-18.437258,0,0,0.355857134,0.355857134
10.235,-18.4276894,-18.4276894,0,0,0.355900506,0.355900506
10.24,-18.4181382,-18.4181382,0,0,0.3559439,0.3559439
10.245,-18.4086044,-18.4086044,0,0,0.355987314,0.355987314
10.25,-18.3990879,-18.3990879,0,0,0.356030748,0.356030748
10.255,-18.3895888,-18.3895888,0,0,0.356074203,0.356074203
