t,x,y,z,vx,vy,vz,roll,pitch,yaw,mass,mach,thrust
5.065,2654.516,0,1627.48502,400.261309,0,183.257956,0,0,0,22,1.31805699,0
5.07,2656.51678,0,1628.401,400.052464,0,183.134095,0,0,0,22,1.31734819,0
5.075,2658.51652,0,1629.31637,399.843716,0,183.010466,0,0,0,22,1.31663992,0
5.08,2660.51522,0,1630.23111,399.635063,0,182.887067,0,0,0,22,1.31593217,0
5.085,2662.51287,0,1631.14524,399.426505,0,182.763899,0,0,0,22,1.31522496,0
5.09,2664.50948,0,1632.05875,399.218044,0,182.640961,0,0,0,22,1.31451827,0
5.095,2666.50505,0,1632.97165,399.009678,0,182.518253,0,0,0,22,1.3138121,0
5.1,2668.49958,0,1633.88393,398.801408,0,182.395773,0,0,0,22,1.31310647,0
5.105,2670.49307,0,1634.79561,398.593234,0,182.273523,0,0,0,22,1.31240136,0
5.11,2672.48551,0,1635.70667,398.385157,0,182.151502,0,0,0,22,1.31169678,0
5.115,2674.47692,0,1636.61712,398.177175,0,182.029708,0,0,0,22,1.31099272,0
5.12,2676.46729,0,1637.52697,397.969289,0,181.908143,0,0,0,22,1.31028919,0
5.125,2678.45661,0,1638.4362,397.7615,0,181.786804,0,0,0,22,1.30958618,0
5.13,2680.4449,0,1639.34483,397.553807,0,181.665693,0,0,0,22,1.30888369,0
5.135,2682.43215,0,1640.25286,397.34621,0,181.544808,0,0,0,22,1.30818174,0
5.14,2684.41836,0,1641.16028,397.13871,0,181.424149,0,0,0,22,1.3074803,0
5.145,2686.40354,0,1642.0671,396.931306,0,181.303717,0,0,0,22,1.30677939,0
5.15,2688.38768,0,1642.97332,396.723998,0,181.183509,0,0,0,22,1.306079,0
5.155,2690.37078,0,1643.87894,396.516787,0,181.063527,0,0,0,22,1.30537913,0
5.16,2692.35284,0,1644.78396,396.309673,0,180.943769,0,0,0,22,1.30467979,0
5.165,2694.33388,0,1645.68838,396.102655,0,180.824236,0,0,0,22,1.30398097,0
5.17,2696.31387,0,1646.5922,395.895734,0,180.704926,0,0,0,22,1.30328267,0
5.175,2698.29283,0,1647.49543,395.68891,0,180.58584,0,0,0,22,1.30258489,0
5.18,2700.27076,0,1648.39806,395.482182,0,180.466977,0,0,0,22,1.30188763,0
5.185,2702.24765,0,1649.3001,395.275552,0,180.348337,0,0,0,22,1.30119089,0
5.19,2704.22352,0,1650.20154,395.069018,0,180.229919,0,0,0,22,1.30049468,0
5.195,2706.19835,0,1651.1024,394.862581,0,180.111723,0,0,0,22,1.29979898,0
5.2,2708.17214,0,1652.00266,394.656242,0,179.993749,0,0,0,22,1.2991038,0
5.205,2710.14491,0,1652.90233,394.449999,0,179.875996,0,0,0,22,1.29840914,0
5.21,2712.11664,0,1653.80142,394.243853,0,179.758463,0,0,0,22,1.297715,0
5.215,2714.08735,0,1654.69992,394.037805,0,179.641151,0,0,0,22,1.29702138,0
5.22,2716.05702,0,1655.59783,393.831854,0,179.52406,0,0,0,22,1.29632828,0
5.225,2718.02567,0,1656.49516,393.626,0,179.407188,0,0,0,22,1.29563569,0
5.23,2719.99328,0,1657.39191,393.420243,0,179.290535,0,0,0,22,1.29494362,0
5.235,2721.95987,0,1658.28807,393.214584,0,179.174101,0,0,0,22,1.29425207,0
5.24,2723.92543,0,1659.18365,393.009022,0,179.057886,0,0,0,22,1.29356104,0
5.245,2725.88996,0,1660.07865,392.803557,0,178.941889,0,0,0,22,1.29287052,0
5.25,2727.85346,0,1660.97307,392.59819,0,178.82611,0,0,0,22,1.29218052,0
5.255,2729.81594,0,1661.86691,392.392921,0,178.710549,0,0,0,22,1.29149103,0
5.26,2731.77739,0,1662.76017,392.187749,0,178.595204,0,0,0,22,1.29080206,0
5.265,2733.73782,0,1663.65286,391.982675,0,178.480076,0,0,0,22,1.2901136,0
5.27,2735.69722,0,1664.54497,391.777698,0,178.365165,0,0,0,22,1.28942566,0
5.275,2737.6556,0,1665.43651,391.572819,0,178.250469,0,0,0,22,1.28873824,0
5.28,2739.61295,0,1666.32748,391.368038,0,178.13599,0,0,0,22,1.28805132,0
5.285,2741.56928,0,1667.21787,391.163354,0,178.021725,0,0,0,22,1.28736492,0
5.29,2743.52458,0,1668.1077,390.958769,0,177.907675,0,0,0,22,1.28667903,0
5.295,2745.47886,0,1668.99695,390.754281,0,177.79384,0,0,0,22,1.28599366,0
5.3,2747.43212,0,1669.88564,390.549891,0,177.680219,0,0,0,22,1.2853088,0
5.305,2749.38436,0,1670.77375,390.345599,0,177.566812,0,0,0,22,1.28462445,0
5.31,2751.33558,0,1671.6613,390.141406,0,177.453618,0,0,0,22,1.28394061,0
5.315,2753.28578,0,1672.54829,389.93731,0,177.340637,0,0,0,22,1.28325728,0
5.32,2755.23495,0,1673.43471,389.733312,0,177.227869,0,0,0,22,1.28257447,0
5.325,2757.18311,0,1674.32057,389.529412,0,177.115313,0,0,0,22,1.28189216,0
5.33,2759.13025,0,1675.20586,389.325611,0,177.00297,0,0,0,22,1.28121037,0
5.335,2761.07637,0,1676.0906,389.121907,0,176.890838,0,0,0,22,1.28052908,0
5.34,2763.02147,0,1676.97477,388.918302,0,176.778917,0,0,0,22,1.27984831,0
5.345,2764.96555,0,1677.85839,388.714795,0,176.667207,0,0,0,22,1.27916804,0
5.35,2766.90862,0,1678.74145,388.511387,0,176.555707,0,0,0,22,1.27848828,0
5.355,2768.85066,0,1679.62395,388.308077,0,176.444418,0,0,0,22,1.27780903,0
5.36,2770.7917,0,1680.50589,388.104865,0,176.333339,0,0,0,22,1.27713029,0
5.365,2772.73171,0,1681.38728,387.901751,0,176.222469,0,0,0,22,1.27645206,0
5.37,2774.67071,0,1682.26812,387.698736,0,176.111808,0,0,0,22,1.27577433,0
5.375,2776.6087,0,1683.1484,387.49582,0,176.001356,0,0,0,22,1.27509712,0
5.38,2778.54567,0,1684.02813,387.293002,0,175.891112,0,0,0,22,1.27442041,0
5.385,2780.48163,0,1684.90731,387.090282,0,175.781076,0,0,0,22,1.2737442,0
5.39,2782.41658,0,1685.78594,386.887661,0,175.671248,0,0,0,22,1.2730685,0
5.395,2784.35051,0,1686.66402,386.685139,0,175.561628,0,0,0,22,1.27239331,0
5.4,2786.28343,0,1687.54156,386.482715,0,175.452214,0,0,0,22,1.27171862,0
5.405,2788.21534,0,1688.41855,386.28039,0,175.343007,0,0,0,22,1.27104444,0
5.41,2790.14623,0,1689.29499,386.078164,0,175.234007,0,0,0,22,1.27037076,0
5.415,2792.07612,0,1690.17089,385.876036,0,175.125212,0,0,0,22,1.26969759,0
5.42,2794.00499,0,1691.04624,385.674007,0,175.016623,0,0,0,22,1.26902492,0
5.425,2795.93286,0,1691.92105,385.472077,0,174.908239,0,0,0,22,1.26835275,0
5.43,2797.85971,0,1692.79532,385.270246,0,174.80006,0,0,0,22,1.26768109,0
5.435,2799.78556,0,1693.66905,385.068513,0,174.692085,0,0,0,22,1.26700993,0
5.44,2801.7104,0,1694.54225,384.86688,0,174.584315,0,0,0,22,1.26633927,0
5.445,2803.63423,0,1695.4149,384.665345,0,174.476749,0,0,0,22,1.26566911,0
5.45,2805.55705,0,1696.28701,384.463909,0,174.369386,0,0,0,22,1.26499946,0
5.455,2807.47887,0,1697.15859,384.262573,0,174.262226,0,0,0,22,1.26433031,0
5.46,2809.39968,0,1698.02964,384.061335,0,174.155269,0,0,0,22,1.26366166,0
5.465,2811.31948,0,1698.90015,383.860196,0,174.048514,0,0,0,22,1.26299351,0
5.47,2813.23828,0,1699.77012,383.659156,0,173.941962,0,0,0,22,1.26232586,0
5.475,2815.15607,0,1700.63957,383.458216,0,173.835612,0,0,0,22,1.26165871,0
5.48,2817.07286,0,1701.50848,383.257374,0,173.729463,0,0,0,22,1.26099206,0
5.485,2818.98865,0,1702.37686,383.056632,0,173.623515,0,0,0,22,1.26032591,0
5.49,2820.90343,0,1703.24471,382.855989,0,173.517767,0,0,0,22,1.25966026,0
5.495,2822.81721,0,1704.11204,382.655444,0,173.412221,0,0,0,22,1.2589951,0
5.5,2824.72998,0,1704.97884,382.454999,0,173.306874,0,0,0,22,1.25833045,0
5.505,2826.64176,0,1705.84511,382.254654,0,173.201727,0,0,0,22,1.25766629,0
5.51,2828.55253,0,1706.71086,382.054407,0,173.09678,0,0,0,22,1.25700263,0
5.515,2830.4623,0,1707.57608,381.85426,0,172.992031,0,0,0,22,1.25633947,0
5.52,2832.37107,0,1708.44078,381.654212,0,172.887481,0,0,0,22,1.25567681,0
5.525,2834.27885,0,1709.30495,381.454263,0,172.78313,0,0,0,22,1.25501464,0
5.53,2836.18562,0,1710.16861,381.254414,0,172.678977,0,0,0,22,1.25435297,0
5.535,2838.09139,0,1711.03174,381.054664,0,172.575022,0,0,0,22,1.25369179,0
5.54,2839.99616,0,1711.89436,380.855014,0,172.471264,0,0,0,22,1.25303111,0
5.545,2841.89994,0,1712.75646,380.655462,0,172.367703,0,0,0,22,1.25237093,0
5.55,2843.80272,0,1713.61804,380.456011,0,172.264338,0,0,0,22,1.25171124,0
5.555,2845.7045,0,1714.4791,380.256658,0,172.161171,0,0,0,22,1.25105204,0
5.56,2847.60529,0,1715.33965,380.057405,0,172.058199,0,0,0,22,1.25039334,0
5.565,2849.50508,0,1716.19968,379.858252,0,171.955423,0,0,0,22,1.24973513,0
5.57,2851.40387,0,1717.0592,379.659198,0,171.852842,0,0,0,22,1.24907742,0
5.575,2853.30167,0,1717.91821,379.460243,0,171.750457,0,0,0,22,1.2484202,0
5.58,2855.19847,0,1718.77671,379.261389,0,171.648266,0,0,0,22,1.24776347,0
5.585,2857.09428,0,1719.63469,379.062633,0,171.54627,0,0,0,22,1.24710723,0
5.59,2858.9891,0,1720.49217,378.863977,0,171.444468,0,0,0,22,1.24645149,0
5.595,2860.88292,0,1721.34914,378.665421,0,171.342859,0,0,0,22,1.24579624,0
5.6,2862.77575,0,1722.2056,378.466964,0,171.241444,0,0,0,22,1.24514148,0
5.605,2864.66759,0,1723.06155,378.268607,0,171.140222,0,0,0,22,1.24448721,0
5.61,2866.55844,0,1723.917,378.07035,0,171.039193,0,0,0,22,1.24383343,0
5.615,2868.4483,0,1724.77195,377.872192,0,170.938357,0,0,0,22,1.24318014,0
5.62,2870.33716,0,1725.62639,377.674134,0,170.837713,0,0,0,22,1.24252734,0
5.625,2872.22504,0,1726.48032,377.476175,0,170.73726,0,0,0,22,1.24187503,0
5.63,2874.11192,0,1727.33376,377.278317,0,170.636999,0,0,0,22,1.24122321,0
5.635,2875.99782,0,1728.18669,377.080558,0,170.536929,0,0,0,22,1.24057188,0
5.64,2877.88273,0,1729.03913,376.882898,0,170.43705,0,0,0,22,1.23992104,0
5.645,2879.76665,0,1729.89107,376.685339,0,170.337362,0,0,0,22,1.23927069,0
5.65,2881.64958,0,1730.7425,376.487879,0,170.237864,0,0,0,22,1.23862082,0
5.655,2883.53153,0,1731.59344,376.290518,0,170.138555,0,0,0,22,1.23797144,0
5.66,2885.41249,0,1732.44389,376.093258,0,170.039437,0,0,0,22,1.23732255,0
5.665,2887.29246,0,1733.29384,375.896097,0,169.940507,0,0,0,22,1.23667415,0
5.67,2889.17145,0,1734.1433,375.699037,0,169.841767,0,0,0,22,1.23602623,0
5.675,2891.04945,0,1734.99226,375.502076,0,169.743215,0,0,0,22,1.2353788,0
5.68,2892.92647,0,1735.84073,375.305214,0,169.644852,0,0,0,22,1.23473185,0
5.685,2894.8025,0,1736.68871,375.108453,0,169.546676,0,0,0,22,1.23408539,0
5.69,2896.67755,0,1737.5362,374.911791,0,169.448688,0,0,0,22,1.23343942,0
5.695,2898.55162,0,1738.38319,374.71523,0,169.350888,0,0,0,22,1.23279393,0
5.7,2900.42471,0,1739.2297,374.518768,0,169.253274,0,0,0,22,1.23214892,0
5.705,2902.29681,0,1740.07573,374.322406,0,169.155848,0,0,0,22,1.2315044,0
5.71,2904.16793,0,1740.92126,374.126143,0,169.058608,0,0,0,22,1.23086036,0
5.715,2906.03807,0,1741.76631,373.929981,0,168.961554,0,0,0,22,1.23021681,0
5.72,2907.90723,0,1742.61088,373.733919,0,168.864685,0,0,0,22,1.22957374,0
5.725,2909.77541,0,1743.45496,373.537956,0,168.768003,0,0,0,22,1.22893115,0
5.73,2911.64261,0,1744.29856,373.342093,0,168.671505,0,0,0,22,1.22828904,0
5.735,2913.50883,0,1745.14168,373.146331,0,168.575193,0,0,0,22,1.22764742,0
5.74,2915.37408,0,1745.98431,372.950668,0,168.479065,0,0,0,22,1.22700627,0
5.745,2917.23834,0,1746.82647,372.755105,0,168.383121,0,0,0,22,1.22636561,0
5.75,2919.10163,0,1747.66814,372.559642,0,168.287361,0,0,0,22,1.22572543,0
5.755,2920.96394,0,1748.50934,372.364279,0,168.191785,0,0,0,22,1.22508573,0
5.76,2922.82527,0,1749.35006,372.169016,0,168.096392,0,0,0,22,1.22444651,0
5.765,2924.68563,0,1750.19031,371.973853,0,168.001182,0,0,0,22,1.22380777,0
5.77,2926.54501,0,1751.03007,371.778789,0,167.906155,0,0,0,22,1.22316951,0
5.775,2928.40341,0,1751.86937,371.583826,0,167.811311,0,0,0,22,1.22253173,0
5.78,2930.26085,0,1752.70819,371.388963,0,167.716648,0,0,0,22,1.22189443,0
5.785,2932.1173,0,1753.54654,371.194199,0,167.622168,0,0,0,22,1.22125761,0
5.79,2933.97279,0,1754.38441,370.999536,0,167.527868,0,0,0,22,1.22062126,0
5.795,2935.8273,0,1755.22181,370.804972,0,167.43375,0,0,0,22,1.2199854,0
5.8,2937.68084,0,1756.05875,370.610509,0,167.339813,0,0,0,22,1.21935001,0
5.805,2939.53341,0,1756.89521,370.416146,0,167.246057,0,0,0,22,1.2187151,0
5.81,2941.385,0,1757.73121,370.221882,0,167.152481,0,0,0,22,1.21808066,0
5.815,2943.23562,0,1758.56674,370.027718,0,167.059085,0,0,0,22,1.2174467,0
5.82,2945.08528,0,1759.4018,369.833655,0,166.965869,0,0,0,22,1.21681322,0
5.825,2946.93396,0,1760.2364,369.639691,0,166.872832,0,0,0,22,1.21618022,0
5.83,2948.78168,0,1761.07053,369.445828,0,166.779974,0,0,0,22,1.21554769,0
5.835,2950.62842,0,1761.9042,369.252064,0,166.687295,0,0,0,22,1.21491563,0
5.84,2952.4742,0,1762.7374,369.0584,0,166.594795,0,0,0,22,1.21428405,0
5.845,2954.319,0,1763.57015,368.864837,0,166.502472,0,0,0,22,1.21365294,0
5.85,2956.16284,0,1764.40243,368.671373,0,166.410328,0,0,0,22,1.21302231,0
5.855,2958.00572,0,1765.23425,368.478009,0,166.318361,0,0,0,22,1.21239215,0
5.86,2959.84763,0,1766.06561,368.284745,0,166.226572,0,0,0,22,1.21176247,0
5.865,2961.68857,0,1766.89652,368.091582,0,166.13496,0,0,0,22,1.21113326,0
5.87,2963.52854,0,1767.72696,367.898518,0,166.043524,0,0,0,22,1.21050452,0
5.875,2965.36755,0,1768.55695,367.705554,0,165.952265,0,0,0,22,1.20987625,0
5.88,2967.2056,0,1769.38649,367.51269,0,165.861182,0,0,0,22,1.20924846,0
5.885,2969.04268,0,1770.21556,367.319926,0,165.770275,0,0,0,22,1.20862114,0
5.89,2970.8788,0,1771.04419,367.127263,0,165.679544,0,0,0,22,1.20799428,0
5.895,2972.71395,0,1771.87236,366.934699,0,165.588988,0,0,0,22,1.20736791,0
5.9,2974.54814,0,1772.70008,366.742235,0,165.498607,0,0,0,22,1.206742,0
5.905,2976.38137,0,1773.52735,366.549871,0,165.4084,0,0,0,22,1.20611656,0
5.91,2978.21364,0,1774.35416,366.357607,0,165.318368,0,0,0,22,1.20549159,0
5.915,2980.04495,0,1775.18053,366.165443,0,165.22851,0,0,0,22,1.20486709,0
5.92,2981.8753,0,1776.00645,365.973378,0,165.138826,0,0,0,22,1.20424306,0
5.925,2983.70468,0,1776.83192,365.781414,0,165.049316,0,0,0,22,1.2036195,0
5.93,2985.53311,0,1777.65694,365.58955,0,164.959979,0,0,0,22,1.20299641,0
5.935,2987.36058,0,1778.48152,365.397786,0,164.870815,0,0,0,22,1.20237379,0
5.94,2989.18709,0,1779.30565,365.206121,0,164.781823,0,0,0,22,1.20175163,0
5.945,2991.01264,0,1780.12934,365.014557,0,164.693004,0,0,0,22,1.20112994,0
5.95,2992.83724,0,1780.95258,364.823092,0,164.604357,0,0,0,22,1.20050872,0
5.955,2994.66087,0,1781.77538,364.631727,0,164.515882,0,0,0,22,1.19988797,0
5.96,2996.48355,0,1782.59774,364.440463,0,164.427579,0,0,0,22,1.19926768,0
5.965,2998.30528,0,1783.41966,364.249298,0,164.339446,0,0,0,22,1.19864786,0
5.97,3000.12605,0,1784.24114,364.058233,0,164.251485,0,0,0,22,1.19802851,0
5.975,3001.94586,0,1785.06217,363.867268,0,164.163694,0,0,0,22,1.19740962,0
5.98,3003.76472,0,1785.88277,363.676403,0,164.076074,0,0,0,22,1.1967912,0
5.985,3005.58262,0,1786.70293,363.485637,0,163.988624,0,0,0,22,1.19617324,0
5.99,3007.39958,0,1787.52266,363.294972,0,163.901344,0,0,0,22,1.19555575,0
5.995,3009.21557,0,1788.34195,363.104406,0,163.814234,0,0,0,22,1.19493872,0
6,3011.03062,0,1789.1608,362.91394,0,163.727293,0,0,0,22,1.19432216,0
6.005,3012.84471,0,1789.97922,362.723574,0,163.640521,0,0,0,22,1.19370605,0
6.01,3014.65786,0,1790.79721,362.533308,0,163.553917,0,0,0,22,1.19309042,0
6.015,3016.47005,0,1791.61476,362.343142,0,163.467482,0,0,0,22,1.19247524,0
6.02,3018.28129,0,1792.43188,362.153076,0,163.381216,0,0,0,22,1.19186053,0
6.025,3020.09158,0,1793.24857,361.963109,0,163.295117,0,0,0,22,1.19124628,0
6.03,3021.90092,0,1794.06483,361.773242,0,163.209186,0,0,0,22,1.19063249,0
6.035,3023.70931,0,1794.88067,361.583475,0,163.123422,0,0,0,22,1.19001917,0
6.04,3025.51675,0,1795.69607,361.393807,0,163.037825,0,0,0,22,1.1894063,0
6.045,3027.32325,0,1796.51104,361.20424,0,162.952396,0,0,0,22,1.1887939,0
6.05,3029.1288,0,1797.32559,361.014772,0,162.867132,0,0,0,22,1.18818196,0
6.055,3030.9334,0,1798.13972,360.825404,0,162.782035,0,0,0,22,1.18757047,0
6.06,3032.73705,0,1798.95341,360.636135,0,162.697104,0,0,0,22,1.18695945,0
6.065,3034.53976,0,1799.76669,360.446966,0,162.612339,0,0,0,22,1.18634889,0
6.07,3036.34152,0,1800.57954,360.257897,0,162.527739,0,0,0,22,1.18573878,0
6.075,3038.14234,0,1801.39197,360.068928,0,162.443305,0,0,0,22,1.18512914,0
6.08,3039.94221,0,1802.20397,359.880058,0,162.359035,0,0,0,22,1.18451995,0
6.085,3041.74114,0,1803.01556,359.691288,0,162.27493,0,0,0,22,1.18391122,0
6.09,3043.53912,0,1803.82672,359.502618,0,162.190989,0,0,0,22,1.18330295,0
6.095,3045.33617,0,1804.63747,359.314047,0,162.107213,0,0,0,22,1.18269514,0
6.1,3047.13226,0,1805.44779,359.125576,0,162.0236,0,0,0,22,1.18208779,0
6.105,3048.92742,0,1806.2577,358.937204,0,161.940151,0,0,0,22,1.18148089,0
6.11,3050.72164,0,1807.0672,358.748932,0,161.856865,0,0,0,22,1.18087445,0
6.115,3052.51491,0,1807.87627,358.56076,0,161.773742,0,0,0,22,1.18026846,0
6.12,3054.30724,0,1808.68493,358.372687,0,161.690783,0,0,0,22,1.17966293,0
6.125,3056.09864,0,1809.49318,358.184714,0,161.607985,0,0,0,22,1.17905786,0
6.13,3057.88909,0,1810.30101,357.99684,0,161.52535,0,0,0,22,1.17845324,0
6.135,3059.67861,0,1811.10843,357.809065,0,161.442877,0,0,0,22,1.17784908,0
6.14,3061.46718,0,1811.91544,357.621391,0,161.360565,0,0,0,22,1.17724537,0
6.145,3063.25482,0,1812.72204,357.433815,0,161.278415,0,0,0,22,1.17664212,0
6.15,3065.04152,0,1813.52823,357.246339,0,161.196426,0,0,0,22,1.17603932,0
6.155,3066.82728,0,1814.33401,357.058963,0,161.114598,0,0,0,22,1.17543697,0
6.16,3068.61211,0,1815.13937,356.871686,0,161.032931,0,0,0,22,1.17483508,0
6.165,3070.396,0,1815.94433,356.684508,0,160.951424,0,0,0,22,1.17423364,0
6.17,3072.17896,0,1816.74889,356.49743,0,160.870077,0,0,0,22,1.17363265,0
6.175,3073.96098,0,1817.55304,356.310451,0,160.78889,0,0,0,22,1.17303211,0
6.18,3075.74206,0,1818.35678,356.123572,0,160.707863,0,0,0,22,1.17243203,0
6.185,3077.52221,0,1819.16012,355.936792,0,160.626995,0,0,0,22,1.1718324,0
6.19,3079.30143,0,1819.96305,355.750111,0,160.546286,0,0,0,22,1.17123322,0
6.195,3081.07971,0,1820.76558,355.563529,0,160.465736,0,0,0,22,1.17063449,0
6.2,3082.85706,0,1821.56771,355.377047,0,160.385345,0,0,0,22,1.17003621,0
6.205,3084.63348,0,1822.36943,355.190664,0,160.305111,0,0,0,22,1.16943838,0
6.21,3086.40897,0,1823.17076,355.00438,0,160.225036,0,0,0,22,1.16884101,0
6.215,3088.18353,0,1823.97168,354.818196,0,160.145119,0,0,0,22,1.16824408,0
6.22,3089.95715,0,1824.77221,354.632111,0,160.06536,0,0,0,22,1.1676476,0
6.225,3091.72985,0,1825.57234,354.446125,0,159.985757,0,0,0,22,1.16705157,0
6.23,3093.50162,0,1826.37207,354.260238,0,159.906312,0,0,0,22,1.16645599,0
6.235,3095.27245,0,1827.1714,354.07445,0,159.827023,0,0,0,22,1.16586085,0
6.24,3097.04236,0,1827.97034,353.888761,0,159.747891,0,0,0,22,1.16526617,0
6.245,3098.81134,0,1828.76888,353.703171,0,159.668916,0,0,0,22,1.16467193,0
6.25,3100.57939,0,1829.56703,353.517681,0,159.590096,0,0,0,22,1.16407814,0
6.255,3102.34652,0,1830.36478,353.33229,0,159.511432,0,0,0,22,1.1634848,0
6.26,3104.11272,0,1831.16214,353.146997,0,159.432924,0,0,0,22,1.1628919,0
6.265,3105.87799,0,1831.95911,352.961804,0,159.354571,0,0,0,22,1.16229945,0
6.27,3107.64233,0,1832.75569,352.776709,0,159.276372,0,0,0,22,1.16170745,0
6.275,3109.40575,0,1833.55187,352.591714,0,159.198329,0,0,0,22,1.16111589,0
6.28,3111.16825,0,1834.34767,352.406818,0,159.12044,0,0,0,22,1.16052478,0
6.285,3112.92982,0,1835.14308,352.22202,0,159.042706,0,0,0,22,1.15993411,0
6.29,3114.69047,0,1835.9381,352.037321,0,158.965125,0,0,0,22,1.15934389,0
6.295,3116.4502,0,1836.73273,351.852722,0,158.887698,0,0,0,22,1.15875411,0
6.3,3118.209,0,1837.52698,351.668221,0,158.810425,0,0,0,22,1.15816478,0
6.305,3119.96688,0,1838.32084,351.483819,0,158.733305,0,0,0,22,1.15757589,0
6.31,3121.72384,0,1839.11431,351.299515,0,158.656338,0,0,0,22,1.15698744,0
6.315,3123.47987,0,1839.9074,351.115311,0,158.579524,0,0,0,22,1.15639944,0
6.32,3125.23499,0,1840.70011,350.931205,0,158.502863,0,0,0,22,1.15581188,0
6.325,3126.98919,0,1841.49243,350.747198,0,158.426353,0,0,0,22,1.15522476,0
6.33,3128.74246,0,1842.28437,350.56329,0,158.349996,0,0,0,22,1.15463808,0
6.335,3130.49482,0,1843.07593,350.379481,0,158.273791,0,0,0,22,1.15405185,0
6.34,3132.24626,0,1843.86711,350.19577,0,158.197737,0,0,0,22,1.15346606,0
6.345,3133.99678,0,1844.65791,350.012158,0,158.121834,0,0,0,22,1.15288071,0
6.35,3135.74638,0,1845.44833,349.828644,0,158.046082,0,0,0,22,1.15229579,0
6.355,3137.49506,0,1846.23837,349.645229,0,157.970482,0,0,0,22,1.15171132,0
6.36,3139.24283,0,1847.02803,349.461913,0,157.895032,0,0,0,22,1.15112729,0
6.365,3140.98968,0,1847.81732,349.278695,0,157.819732,0,0,0,22,1.1505437,0
6.37,3142.73562,0,1848.60623,349.095575,0,157.744582,0,0,0,22,1.14996055,0
6.375,3144.48064,0,1849.39476,348.912554,0,157.669582,0,0,0,22,1.14937784,0
6.38,3146.22475,0,1850.18293,348.729632,0,157.594732,0,0,0,22,1.14879557,0
6.385,3147.96794,0,1850.97071,348.546808,0,157.520031,0,0,0,22,1.14821374,0
6.39,3149.71021,0,1851.75813,348.364082,0,157.445479,0,0,0,22,1.14763234,0
6.395,3151.45158,0,1852.54517,348.181455,0,157.371077,0,0,0,22,1.14705138,0
6.4,3153.19203,0,1853.33184,347.998926,0,157.296822,0,0,0,22,1.14647086,0
6.405,3154.93157,0,1854.11814,347.816496,0,157.222717,0,0,0,22,1.14589078,0
6.41,3156.67019,0,1854.90407,347.634163,0,157.148759,0,0,0,22,1.14531114,0
6.415,3158.40791,0,1855.68962,347.451929,0,157.07495,0,0,0,22,1.14473193,0
6.42,3160.14471,0,1856.47481,347.269794,0,157.001288,0,0,0,22,1.14415315,0
6.425,3161.88061,0,1857.25964,347.087756,0,156.927773,0,0,0,22,1.14357482,0
6.43,3163.61559,0,1858.04409,346.905817,0,156.854406,0,0,0,22,1.14299692,0
6.435,3165.34967,0,1858.82818,346.723976,0,156.781186,0,0,0,22,1.14241945,0
6.44,3167.08283,0,1859.61191,346.542232,0,156.708112,0,0,0,22,1.14184242,0
6.445,3168.81509,0,1860.39526,346.360588,0,156.635186,0,0,0,22,1.14126583,0
6.45,3170.54644,0,1861.17826,346.179041,0,156.562405,0,0,0,22,1.14068966,0
6.455,3172.27688,0,1861.96089,345.997592,0,156.48977,0,0,0,22,1.14011394,0
6.46,3174.00641,0,1862.74316,345.816241,0,156.417282,0,0,0,22,1.13953864,0
6.465,3175.73504,0,1863.52506,345.634988,0,156.344939,0,0,0,22,1.13896378,0
6.47,3177.46276,0,1864.30661,345.453833,0,156.272741,0,0,0,22,1.13838936,0
6.475,3179.18958,0,1865.08779,345.272776,0,156.200688,0,0,0,22,1.13781536,0
6.48,3180.91549,0,1865.86861,345.091817,0,156.128781,0,0,0,22,1.1372418,0
6.485,3182.6405,0,1866.64908,344.910956,0,156.057018,0,0,0,22,1.13666867,0
6.49,3184.3646,0,1867.42918,344.730192,0,155.985399,0,0,0,22,1.13609597,0
6.495,3186.0878,0,1868.20893,344.549527,0,155.913925,0,0,0,22,1.13552371,0
6.5,3187.8101,0,1868.98832,344.368959,0,155.842594,0,0,0,22,1.13495187,0
6.505,3189.53149,0,1869.76736,344.188489,0,155.771408,0,0,0,22,1.13438047,0
6.51,3191.25198,0,1870.54604,344.008116,0,155.700365,0,0,0,22,1.13380949,0
6.515,3192.97157,0,1871.32436,343.827841,0,155.629465,0,0,0,22,1.13323895,0
6.52,3194.69026,0,1872.10233,343.647664,0,155.558708,0,0,0,22,1.13266884,0
6.525,3196.40805,0,1872.87995,343.467585,0,155.488094,0,0,0,22,1.13209915,0
6.53,3198.12494,0,1873.65721,343.287603,0,155.417623,0,0,0,22,1.1315299,0
6.535,3199.84092,0,1874.43413,343.107718,0,155.347294,0,0,0,22,1.13096107,0
6.54,3201.55601,0,1875.21069,342.927932,0,155.277108,0,0,0,22,1.13039268,0
6.545,3203.2702,0,1875.9869,342.748242,0,155.207063,0,0,0,22,1.12982471,0
6.55,3204.9835,0,1876.76276,342.56865,0,155.13716,0,0,0,22,1.12925717,0
