t,accel_cmd_x,accel_cmd_y,accel_cmd_z,fin_x,fin_y,fin_z,los_angle,los_rate,v_closing,range,nav_x,nav_y,nav_z
7.485,-4.65409426,0,13.3396399,0,0,0,0.335687436,0.00571153699,618.407075,3594.73336,6904.2,0,3200.6
7.49,-4.65913254,0,13.3528539,0,0,0,0.335716012,0.00571881438,618.238097,3591.64174,6902.8,0,3200.4
7.495,-4.66416561,0,13.366049,0,0,0,0.335744625,0.00572608673,618.069238,3588.55097,6901.4,0,3200.2
7.5,-4.66919347,0,13.3792251,0,0,0,0.335773273,0.00573335404,617.900497,3585.46105,6900,0,3200
7.505,-4.67421615,0,13.3923824,0,0,0,0.335801958,0.00574061631,617.731874,3582.37197,6898.6,0,3199.8
7.51,-4.67923365,0,13.4055208,0,0,0,0.335830679,0.00574787358,617.563368,3579.28373,6897.2,0,3199.6
7.515,-4.68424599,0,13.4186404,0,0,0,0.335859437,0.00575512584,617.394981,3576.19633,6895.8,0,3199.4
7.52,-4.6892532,0,13.4317413,0,0,0,0.33588823,0.00576237311,617.226711,3573.10978,6894.4,0,3199.2
7.525,-4.69425527,0,13.4448234,0,0,0,0.33591706,0.0057696154,617.058559,3570.02407,6893,0,3199
7.53,-4.69925223,0,13.4578869,0,0,0,0.335945927,0.00577685272,616.890524,3566.93919,6891.6,0,3198.8
7.535,-4.70424409,0,13.4709318,0,0,0,0.335974829,0.00578408508,616.722607,3563.85516,6890.2,0,3198.6
7.54,-4.70923087,0,13.4839582,0,0,0,0.336003767,0.00579131249,616.554807,3560.77197,6888.8,0,3198.4
7.545,-4.71421257,0,13.4969659,0,0,0,0.336032742,0.00579853497,616.387124,3557.68961,6887.4,0,3198.2
7.55,-4.71918923,0,13.5099553,0,0,0,0.336061753,0.00580575253,616.219558,3554.6081,6886,0,3198
7.555,-4.72416084,0,13.5229261,0,0,0,0.3360908,0.00581296517,616.052109,3551.52742,6884.6,0,3197.8
7.56,-4.72912742,0,13.5358786,0,0,0,0.336119882,0.00582017292,615.884777,3548.44758,6883.2,0,3197.6
7.565,-4.734089,0,13.5488127,0,0,0,0.336149001,0.00582737577,615.717562,3545.36857,6881.8,0,3197.4
7.57,-4.73904558,0,13.5617285,0,0,0,0.336178156,0.00583457375,615.550464,3542.2904,6880.4,0,3197.2
7.575,-4.74399718,0,13.5746261,0,0,0,0.336207347,0.00584176685,615.383482,3539.21306,6879,0,3197
7.58,-4.74894381,0,13.5875054,0,0,0,0.336236574,0.00584895511,615.216617,3536.13656,6877.6,0,3196.8
7.585,-4.75388548,0,13.6003665,0,0,0,0.336265836,0.00585613852,615.049869,3533.0609,6876.2,0,3196.6
7.59,-4.75882222,0,13.6132095,0,0,0,0.336295135,0.0058633171,614.883236,3529.98607,6874.8,0,3196.4
7.595,-4.76375403,0,13.6260344,0,0,0,0.33632447,0.00587049085,614.71672,3526.91207,6873.4,0,3196.2
7.6,-4.76868094,0,13.6388413,0,0,0,0.33635384,0.00587765979,614.55032,3523.8389,6872,0,3196
7.605,-4.77360294,0,13.6516301,0,0,0,0.336383246,0.00588482394,614.384036,3520.76656,6870.6,0,3195.8
7.61,-4.77852007,0,13.664401,0,0,0,0.336412688,0.0058919833,614.217868,3517.69506,6869.2,0,3195.6
7.615,-4.78343233,0,13.6771539,0,0,0,0.336442166,0.00589913788,614.051816,3514.62438,6867.8,0,3195.4
7.62,-4.78833973,0,13.689889,0,0,0,0.33647168,0.00590628769,613.88588,3511.55454,6866.4,0,3195.2
7.625,-4.7932423,0,13.7026062,0,0,0,0.336501229,0.00591343275,613.720059,3508.48552,6865,0,3195
7.63,-4.79814004,0,13.7153056,0,0,0,0.336530814,0.00592057307,613.554354,3505.41734,6863.6,0,3194.8
7.635,-4.80303298,0,13.7279872,0,0,0,0.336560435,0.00592770866,613.388765,3502.34998,6862.2,0,3194.6
7.64,-4.80792111,0,13.7406512,0,0,0,0.336590091,0.00593483952,613.22329,3499.28345,6860.8,0,3194.4
7.645,-4.81280447,0,13.7532974,0,0,0,0.336619783,0.00594196567,613.057931,3496.21775,6859.4,0,3194.2
7.65,-4.81768305,0,13.7659261,0,0,0,0.336649511,0.00594908713,612.892688,3493.15287,6858,0,3194
7.655,-4.82255688,0,13.7785371,0,0,0,0.336679274,0.0059562039,612.727559,3490.08882,6856.6,0,3193.8
7.66,-4.82742597,0,13.7911306,0,0,0,0.336709073,0.00596331599,612.562545,3487.02559,6855.2,0,3193.6
7.665,-4.83229033,0,13.8037066,0,0,0,0.336738907,0.00597042341,612.397647,3483.96319,6853.8,0,3193.4
7.67,-4.83714999,0,13.8162651,0,0,0,0.336768777,0.00597752618,612.232863,3480.90162,6852.4,0,3193.2
7.675,-4.84200494,0,13.8288062,0,0,0,0.336798682,0.0059846243,612.068194,3477.84087,6851,0,3193
7.68,-4.84685521,0,13.8413299,0,0,0,0.336828623,0.0059917178,611.903639,3474.78094,6849.6,0,3192.8
7.685,-4.8517008,0,13.8538362,0,0,0,0.336858599,0.00599880667,611.739199,3471.72183,6848.2,0,3192.6
7.69,-4.85654174,0,13.8663253,0,0,0,0.336888611,0.00600589092,611.574873,3468.66354,6846.8,0,3192.4
7.695,-4.86137804,0,13.878797,0,0,0,0.336918658,0.00601297058,611.410662,3465.60608,6845.4,0,3192.2
7.7,-4.86620971,0,13.8912516,0,0,0,0.336948741,0.00602004565,611.246565,3462.54944,6844,0,3192
7.705,-4.87103676,0,13.903689,0,0,0,0.336978859,0.00602711614,611.082582,3459.49361,6842.6,0,3191.8
7.71,-4.87585921,0,13.9161092,0,0,0,0.337009012,0.00603418207,610.918713,3456.43861,6841.2,0,3191.6
7.715,-4.88067707,0,13.9285124,0,0,0,0.3370392,0.00604124343,610.754958,3453.38443,6839.8,0,3191.4
7.72,-4.88549035,0,13.9408985,0,0,0,0.337069424,0.00604830025,610.591317,3450.33106,6838.4,0,3191.2
7.725,-4.89029908,0,13.9532675,0,0,0,0.337099683,0.00605535254,610.42779,3447.27851,6837,0,3191
7.73,-4.89510325,0,13.9656196,0,0,0,0.337129978,0.0060624003,610.264376,3444.22678,6835.6,0,3190.8
7.735,-4.8999029,0,13.9779548,0,0,0,0.337160307,0.00606944355,610.101076,3441.17587,6834.2,0,3190.6
7.74,-4.90469802,0,13.990273,0,0,0,0.337190672,0.00607648229,609.93789,3438.12577,6832.8,0,3190.4
7.745,-4.90948863,0,14.0025744,0,0,0,0.337221072,0.00608351655,609.774817,3435.07649,6831.4,0,3190.2
7.75,-4.91427475,0,14.014859,0,0,0,0.337251507,0.00609054632,609.611857,3432.02802,6830,0,3190
7.755,-4.91905639,0,14.0271268,0,0,0,0.337281978,0.00609757162,609.44901,3428.98037,6828.6,0,3189.8
7.76,-4.92383356,0,14.0393779,0,0,0,0.337312483,0.00610459246,609.286277,3425.93353,6827.2,0,3189.6
7.765,-4.92860628,0,14.0516122,0,0,0,0.337343024,0.00611160885,609.123656,3422.88751,6825.8,0,3189.4
7.77,-4.93337456,0,14.0638299,0,0,0,0.337373599,0.0061186208,608.961148,3419.8423,6824.4,0,3189.2
7.775,-4.93813841,0,14.076031,0,0,0,0.33740421,0.00612562833,608.798754,3416.7979,6823,0,3189
7.78,-4.94289785,0,14.0882155,0,0,0,0.337434855,0.00613263144,608.636472,3413.75431,6821.6,0,3188.8
7.785,-4.94765289,0,14.1003835,0,0,0,0.337465536,0.00613963014,608.474302,3410.71153,6820.2,0,3188.6
7.79,-4.95240354,0,14.1125349,0,0,0,0.337496252,0.00614662444,608.312245,3407.66956,6818.8,0,3188.4
7.795,-4.95714981,0,14.1246699,0,0,0,0.337527002,0.00615361436,608.150301,3404.62841,6817.4,0,3188.2
7.8,-4.96189173,0,14.1367885,0,0,0,0.337557788,0.00616059991,607.988469,3401.58806,6816,0,3188
7.805,-4.96662929,0,14.1488906,0,0,0,0.337588608,0.00616758107,607.826749,3398.54852,6814.6,0,3187.8
7.81,-4.97135889,0,14.1609662,0,0,0,0.337619464,0.00617455113,607.665365,3395.50979,6813.2,0,3187.6
7.815,-4.97608058,0,14.1730151,0,0,0,0.337650354,0.00618151012,607.504314,3392.47187,6811.8,0,3187.4
7.82,-4.98079437,0,14.1850376,0,0,0,0.337681279,0.00618845806,607.343595,3389.43475,6810.4,0,3187.2
7.825,-4.98550031,0,14.1970338,0,0,0,0.337712238,0.00619539498,607.183207,3386.39843,6809,0,3187
7.83,-4.99019841,0,14.2090036,0,0,0,0.337743233,0.00620232093,607.02315,3383.36292,6807.6,0,3186.8
7.835,-4.99488871,0,14.2209473,0,0,0,0.337774261,0.00620923593,606.863421,3380.3282,6806.2,0,3186.6
7.84,-4.99957124,0,14.2328648,0,0,0,0.337805325,0.00621614,606.704021,3377.29428,6804.8,0,3186.4
7.845,-5.00424603,0,14.2447564,0,0,0,0.337836423,0.00622303319,606.544946,3374.26116,6803.4,0,3186.2
7.85,-5.0089131,0,14.256622,0,0,0,0.337867555,0.00622991552,606.386197,3371.22883,6802,0,3186
7.855,-5.01357249,0,14.2684618,0,0,0,0.337898722,0.00623678702,606.227773,3368.1973,6800.6,0,3185.8
7.86,-5.01822422,0,14.2802758,0,0,0,0.337929923,0.00624364773,606.069671,3365.16655,6799.2,0,3185.6
7.865,-5.02286832,0,14.2920642,0,0,0,0.337961158,0.00625049767,605.911892,3362.1366,6797.8,0,3185.4
7.87,-5.02750482,0,14.3038271,0,0,0,0.337992428,0.00625733687,605.754434,3359.10743,6796.4,0,3185.2
7.875,-5.03213375,0,14.3155644,0,0,0,0.338023732,0.00626416536,605.597295,3356.07905,6795,0,3185
7.88,-5.03675514,0,14.3272763,0,0,0,0.33805507,0.00627098318,605.440475,3353.05146,6793.6,0,3184.8
7.885,-5.04136901,0,14.3389629,0,0,0,0.338086441,0.00627779035,605.283972,3350.02465,6792.2,0,3184.6
7.89,-5.0459754,0,14.3506243,0,0,0,0.338117847,0.00628458689,605.127787,3346.99862,6790.8,0,3184.4
7.895,-5.05057432,0,14.3622605,0,0,0,0.338149287,0.00629137285,604.971916,3343.97337,6789.4,0,3184.2
7.9,-5.05516581,0,14.3738717,0,0,0,0.338180761,0.00629814825,604.81636,3340.9489,6788,0,3184
7.905,-5.05974989,0,14.3854579,0,0,0,0.338212269,0.00630491312,604.661117,3337.9252,6786.6,0,3183.8
7.91,-5.0643266,0,14.3970192,0,0,0,0.33824381,0.00631166748,604.506186,3334.90229,6785.2,0,3183.6
7.915,-5.06889595,0,14.4085557,0,0,0,0.338275385,0.00631841137,604.351566,3331.88014,6783.8,0,3183.4
7.92,-5.07345798,0,14.4200675,0,0,0,0.338306994,0.00632514481,604.197256,3328.85877,6782.4,0,3183.2
7.925,-5.07801272,0,14.4315546,0,0,0,0.338338637,0.00633186784,604.043255,3325.83817,6781,0,3183
7.93,-5.08256017,0,14.4430171,0,0,0,0.338370313,0.00633858048,603.889562,3322.81834,6779.6,0,3182.8
7.935,-5.08710039,0,14.4544552,0,0,0,0.338402023,0.00634528275,603.736175,3319.79927,6778.2,0,3182.6
7.94,-5.09163338,0,14.4658689,0,0,0,0.338433766,0.0063519747,603.583095,3316.78097,6776.8,0,3182.4
7.945,-5.09615918,0,14.4772582,0,0,0,0.338465542,0.00635865633,603.430319,3313.76344,6775.4,0,3182.2
7.95,-5.10067782,0,14.4886233,0,0,0,0.338497352,0.00636532769,603.277847,3310.74667,6774,0,3182
7.955,-5.10518931,0,14.4999642,0,0,0,0.338529195,0.0063719888,603.125677,3307.73066,6772.6,0,3181.8
7.96,-5.10969369,0,14.511281,0,0,0,0.338561072,0.00637863969,602.973809,3304.71541,6771.2,0,3181.6
7.965,-5.11419098,0,14.5225738,0,0,0,0.338592982,0.00638528038,602.822242,3301.70092,6769.8,0,3181.4
7.97,-5.1186812,0,14.5338427,0,0,0,0.338624925,0.00639191091,602.670974,3298.68719,6768.4,0,3181.2
7.975,-5.12316438,0,14.5450877,0,0,0,0.338656901,0.00639853129,602.520004,3295.67421,6767,0,3181
7.98,-5.12764054,0,14.556309,0,0,0,0.33868891,0.00640514156,602.369333,3292.66199,6765.6,0,3180.8
7.985,-5.13210972,0,14.5675065,0,0,0,0.338720952,0.00641174174,602.218957,3289.65052,6764.2,0,3180.6
7.99,-5.13657193,0,14.5786804,0,0,0,0.338753027,0.00641833186,602.068878,3286.6398,6762.8,0,3180.4
7.995,-5.1410272,0,14.5898308,0,0,0,0.338785136,0.00642491195,601.919092,3283.62983,6761.4,0,3180.2
8,-5.14547556,0,14.6009577,0,0,0,0.338817277,0.00643148203,601.769601,3280.62061,6760,0,3180
8.005,-5.14991702,0,14.6120612,0,0,0,0.33884945,0.00643804213,601.620402,3277.61213,6758.6,0,3179.8
8.01,-5.15435161,0,14.6231413,0,0,0,0.338881657,0.00644459227,601.471494,3274.6044,6757.2,0,3179.6
8.015,-5.15877937,0,14.6341983,0,0,0,0.338913896,0.00645113248,601.322877,3271.59742,6755.8,0,3179.4
8.02,-5.1632003,0,14.645232,0,0,0,0.338946168,0.00645766279,601.17455,3268.59117,6754.4,0,3179.2
8.025,-5.16761443,0,14.6562426,0,0,0,0.338978473,0.00646418322,601.026511,3265.58567,6753,0,3179
8.03,-5.1720218,0,14.6672303,0,0,0,0.33901081,0.0064706938,600.87876,3262.58091,6751.6,0,3178.8
8.035,-5.17642241,0,14.6781949,0,0,0,0.33904318,0.00647719455,600.731296,3259.57688,6750.2,0,3178.6
8.04,-5.18081631,0,14.6891367,0,0,0,0.339075582,0.00648368551,600.584117,3256.57359,6748.8,0,3178.4
8.045,-5.18520349,0,14.7000556,0,0,0,0.339108017,0.00649016668,600.437223,3253.57104,6747.4,0,3178.2
8.05,-5.189584,0,14.7109518,0,0,0,0.339140484,0.00649663811,600.290613,3250.56922,6746,0,3178
8.055,-5.19395786,0,14.7218253,0,0,0,0.339172983,0.00650309981,600.144286,3247.56813,6744.6,0,3177.8
8.06,-5.19832508,0,14.7326763,0,0,0,0.339205515,0.00650955181,599.998241,3244.56778,6743.2,0,3177.6
8.065,-5.20268569,0,14.7435047,0,0,0,0.339238078,0.00651599413,599.852478,3241.56815,6741.8,0,3177.4
8.07,-5.20703972,0,14.7543106,0,0,0,0.339270674,0.0065224268,599.706994,3238.56925,6740.4,0,3177.2
8.075,-5.21138718,0,14.7650942,0,0,0,0.339303303,0.00652884985,599.561789,3235.57108,6739,0,3177
8.08,-5.2157281,0,14.7758554,0,0,0,0.339335963,0.00653526329,599.416863,3232.57363,6737.6,0,3176.8
8.085,-5.2200625,0,14.7865944,0,0,0,0.339368655,0.00654166716,599.272214,3229.57691,6736.2,0,3176.6
8.09,-5.2243904,0,14.7973112,0,0,0,0.33940138,0.00654806147,599.127841,3226.58091,6734.8,0,3176.4
8.095,-5.22871182,0,14.8080058,0,0,0,0.339434136,0.00655444625,598.983744,3223.58563,6733.4,0,3176.2
8.1,-5.23302679,0,14.8186785,0,0,0,0.339466924,0.00656082153,598.839921,3220.59107,6732,0,3176
8.105,-5.23733533,0,14.8293291,0,0,0,0.339499744,0.00656718732,598.696373,3217.59723,6730.6,0,3175.8
8.11,-5.24163746,0,14.8399579,0,0,0,0.339532596,0.00657354366,598.553097,3214.60411,6729.2,0,3175.6
8.115,-5.2459332,0,14.8505647,0,0,0,0.339565479,0.00657989057,598.410093,3211.6117,6727.8,0,3175.4
8.12,-5.25022257,0,14.8611498,0,0,0,0.339598395,0.00658622806,598.26736,3208.62001,6726.4,0,3175.2
8.125,-5.2545056,0,14.8717132,0,0,0,0.339631342,0.00659255617,598.124897,3205.62902,6725,0,3175
8.13,-5.2587823,0,14.882255,0,0,0,0.33966432,0.00659887491,597.982703,3202.63876,6723.6,0,3174.8
8.135,-5.2630527,0,14.8927751,0,0,0,0.33969733,0.00660518431,597.840778,3199.6492,6722.2,0,3174.6
8.14,-5.26731682,0,14.9032738,0,0,0,0.339730372,0.0066114844,597.699121,3196.66035,6720.8,0,3174.4
8.145,-5.27157467,0,14.913751,0,0,0,0.339763445,0.00661777519,597.55773,3193.67221,6719.4,0,3174.2
8.15,-5.27582629,0,14.9242068,0,0,0,0.33979655,0.00662405671,597.416604,3190.68477,6718,0,3174
8.155,-5.28007168,0,14.9346412,0,0,0,0.339829686,0.00663032898,597.275744,3187.69804,6716.6,0,3173.8
8.16,-5.28431087,0,14.9450545,0,0,0,0.339862853,0.00663659202,597.135148,3184.71201,6715.2,0,3173.6
8.165,-5.28854389,0,14.9554465,0,0,0,0.339896052,0.00664284586,596.994815,3181.72669,6713.8,0,3173.4
8.17,-5.29277074,0,14.9658174,0,0,0,0.339929281,0.00664909052,596.854744,3178.74206,6712.4,0,3173.2
8.175,-5.29699146,0,14.9761672,0,0,0,0.339962542,0.00665532603,596.714935,3175.75814,6711,0,3173
8.18,-5.30120606,0,14.986496,0,0,0,0.339995835,0.00666155239,596.575387,3172.77491,6709.6,0,3172.8
8.185,-5.30541456,0,14.9968038,0,0,0,0.340029158,0.00666776965,596.436098,3169.79238,6708.2,0,3172.6
8.19,-5.30961698,0,15.0070908,0,0,0,0.340062512,0.00667397781,596.297068,3166.81055,6706.8,0,3172.4
8.195,-5.31381334,0,15.0173569,0,0,0,0.340095898,0.0066801769,596.158297,3163.82941,6705.4,0,3172.2
8.2,-5.31800366,0,15.0276023,0,0,0,0.340129314,0.00668636694,596.019783,3160.84897,6704,0,3172
8.205,-5.32218797,0,15.037827,0,0,0,0.340162761,0.00669254796,595.881525,3157.86921,6702.6,0,3171.8
8.21,-5.32636627,0,15.048031,0,0,0,0.340196239,0.00669871997,595.743523,3154.89015,6701.2,0,3171.6
8.215,-5.33053859,0,15.0582145,0,0,0,0.340229748,0.006704883,595.605776,3151.91178,6699.8,0,3171.4
8.22,-5.33470495,0,15.0683774,0,0,0,0.340263288,0.00671103707,595.468283,3148.93409,6698.4,0,3171.2
8.225,-5.33886537,0,15.0785199,0,0,0,0.340296859,0.0067171822,595.331043,3145.95709,6697,0,3171
8.23,-5.34301987,0,15.0886419,0,0,0,0.34033046,0.00672331841,595.194056,3142.98078,6695.6,0,3170.8
8.235,-5.34716846,0,15.0987437,0,0,0,0.340364092,0.00672944572,595.05732,3140.00515,6694.2,0,3170.6
8.24,-5.35131116,0,15.1088251,0,0,0,0.340397754,0.00673556416,594.920836,3137.03021,6692.8,0,3170.4
8.245,-5.355448,0,15.1188863,0,0,0,0.340431448,0.00674167374,594.784601,3134.05594,6691.4,0,3170.2
8.25,-5.35957899,0,15.1289274,0,0,0,0.340465171,0.00674777449,594.648615,3131.08236,6690,0,3170
8.255,-5.36370415,0,15.1389483,0,0,0,0.340498925,0.00675386642,594.512878,3128.10946,6688.6,0,3169.8
8.26,-5.3678235,0,15.1489492,0,0,0,0.34053271,0.00675994956,594.377389,3125.13723,6687.2,0,3169.6
8.265,-5.37193705,0,15.1589301,0,0,0,0.340566525,0.00676602393,594.242146,3122.16568,6685.8,0,3169.4
8.27,-5.37604484,0,15.168891,0,0,0,0.34060037,0.00677208954,594.10715,3119.19481,6684.4,0,3169.2
8.275,-5.38014686,0,15.1788321,0,0,0,0.340634246,0.00677814643,593.972399,3116.22461,6683,0,3169
8.28,-5.38424315,0,15.1887534,0,0,0,0.340668151,0.0067841946,593.837892,3113.25509,6681.6,0,3168.8
8.285,-5.38833372,0,15.1986548,0,0,0,0.340702088,0.00679023408,593.703629,3110.28623,6680.2,0,3168.6
8.29,-5.39241858,0,15.2085366,0,0,0,0.340736054,0.0067962649,593.56961,3107.31805,6678.8,0,3168.4
8.295,-5.39649776,0,15.2183987,0,0,0,0.34077005,0.00680228706,593.435832,3104.35053,6677.4,0,3168.2
8.3,-5.40057128,0,15.2282412,0,0,0,0.340804077,0.00680830059,593.302296,3101.38369,6676,0,3168
8.305,-5.40463914,0,15.2380642,0,0,0,0.340838133,0.00681430551,593.169001,3098.41751,6674.6,0,3167.8
8.31,-5.40870137,0,15.2478677,0,0,0,0.34087222,0.00682030184,593.035946,3095.452,6673.2,0,3167.6
8.315,-5.41275799,0,15.2576517,0,0,0,0.340906336,0.0068262896,592.90313,3092.48715,6671.8,0,3167.4
8.32,-5.41680901,0,15.2674163,0,0,0,0.340940482,0.00683226881,592.770553,3089.52297,6670.4,0,3167.2
8.325,-5.42085446,0,15.2771617,0,0,0,0.340974659,0.00683823948,592.638213,3086.55944,6669,0,3167
8.33,-5.42489433,0,15.2868877,0,0,0,0.341008865,0.00684420165,592.50611,3083.59658,6667.6,0,3166.8
8.335,-5.42892867,0,15.2965945,0,0,0,0.341043101,0.00685015532,592.374244,3080.63438,6666.2,0,3166.6
8.34,-5.43295747,0,15.3062822,0,0,0,0.341077366,0.00685610051,592.242613,3077.67284,6664.8,0,3166.4
8.345,-5.43698077,0,15.3159507,0,0,0,0.341111662,0.00686203726,592.111217,3074.71196,6663.4,0,3166.2
8.35,-5.44099856,0,15.3256002,0,0,0,0.341145987,0.00686796556,591.980055,3071.75173,6662,0,3166
8.355,-5.44501088,0,15.3352306,0,0,0,0.341180341,0.00687388546,591.849127,3068.79216,6660.6,0,3165.8
8.36,-5.44901774,0,15.3448421,0,0,0,0.341214726,0.00687979695,591.718431,3065.83324,6659.2,0,3165.6
8.365,-5.45301916,0,15.3544347,0,0,0,0.341249139,0.00688570006,591.587967,3062.87497,6657.8,0,3165.4
8.37,-5.45701514,0,15.3640085,0,0,0,0.341283583,0.00689159482,591.457734,3059.91736,6656.4,0,3165.2
8.375,-5.46100571,0,15.3735634,0,0,0,0.341318055,0.00689748123,591.327732,3056.96039,6655,0,3165
8.38,-5.46499089,0,15.3830996,0,0,0,0.341352557,0.00690335932,591.19796,3054.00408,6653.6,0,3164.8
8.385,-5.46897069,0,15.3926171,0,0,0,0.341387089,0.00690922911,591.068416,3051.04841,6652.2,0,3164.6
8.39,-5.47294512,0,15.4021159,0,0,0,0.34142165,0.00691509061,590.939101,3048.09339,6650.8,0,3164.4
8.395,-5.47691421,0,15.4115962,0,0,0,0.34145624,0.00692094385,590.810014,3045.13902,6649.4,0,3164.2
8.4,-5.48087796,0,15.4210578,0,0,0,0.341490859,0.00692678883,590.681154,3042.18529,6648,0,3164
8.405,-5.4848364,0,15.430501,0,0,0,0.341525507,0.00693262559,590.552519,3039.23221,6646.6,0,3163.8
8.41,-5.48878954,0,15.4399258,0,0,0,0.341560185,0.00693845413,590.424111,3036.27977,6645.2,0,3163.6
8.415,-5.49273739,0,15.4493321,0,0,0,0.341594892,0.00694427448,590.295927,3033.32797,6643.8,0,3163.4
8.42,-5.49667998,0,15.4587201,0,0,0,0.341629628,0.00695008665,590.167968,3030.37681,6642.4,0,3163.2
8.425,-5.50061731,0,15.4680897,0,0,0,0.341664393,0.00695589067,590.040232,3027.42629,6641,0,3163
8.43,-5.5045494,0,15.4774412,0,0,0,0.341699187,0.00696168654,589.912719,3024.4764,6639.6,0,3162.8
8.435,-5.50847627,0,15.4867744,0,0,0,0.34173401,0.00696747429,589.785429,3021.52716,6638.2,0,3162.6
8.44,-5.51239794,0,15.4960894,0,0,0,0.341768861,0.00697325393,589.658359,3018.57855,6636.8,0,3162.4
8.445,-5.51631441,0,15.5053864,0,0,0,0.341803742,0.00697902549,589.531511,3015.63057,6635.4,0,3162.2
8.45,-5.5202257,0,15.5146653,0,0,0,0.341838652,0.00698478898,589.404883,3012.68323,6634,0,3162
8.455,-5.52413184,0,15.5239261,0,0,0,0.34187359,0.00699054441,589.278474,3009.73653,6632.6,0,3161.8
8.46,-5.52803283,0,15.533169,0,0,0,0.341908557,0.00699629181,589.152284,3006.79045,6631.2,0,3161.6
8.465,-5.53192868,0,15.542394,0,0,0,0.341943553,0.00700203119,589.026312,3003.845,6629.8,0,3161.4
8.47,-5.53581942,0,15.5516011,0,0,0,0.341978577,0.00700776257,588.900558,3000.90018,6628.4,0,3161.2
8.475,-5.53970506,0,15.5607904,0,0,0,0.342013631,0.00701348596,588.775021,2997.956,6627,0,3161
8.48,-5.5435856,0,15.5699619,0,0,0,0.342048712,0.00701920139,588.6497,2995.01243,6625.6,0,3160.8
8.485,-5.54746108,0,15.5791157,0,0,0,0.342083822,0.00702490887,588.524594,2992.0695,6624.2,0,3160.6
8.49,-5.5513315,0,15.5882518,0,0,0,0.342118961,0.00703060842,588.399703,2989.12719,6622.8,0,3160.4
8.495,-5.55519687,0,15.5973702,0,0,0,0.342154129,0.00703630005,588.275027,2986.1855,6621.4,0,3160.2
8.5,-5.55905721,0,15.606471,0,0,0,0.342189324,0.00704198378,588.150564,2983.24444,6620,0,3160
8.505,-5.56291254,0,15.6155543,0,0,0,0.342224548,0.00704765962,588.026314,2980.30399,6618.6,0,3159.8
8.51,-5.56676287,0,15.6246201,0,0,0,0.342259801,0.00705332761,587.902277,2977.36417,6617.2,0,3159.6
8.515,-5.57060821,0,15.6336684,0,0,0,0.342295082,0.00705898774,587.778451,2974.42497,6615.8,0,3159.4
8.52,-5.57444858,0,15.6426994,0,0,0,0.342330391,0.00706464004,587.654836,2971.48639,6614.4,0,3159.2
8.525,-5.57828399,0,15.6517129,0,0,0,0.342365728,0.00707028452,587.531432,2968.54842,6613,0,3159
8.53,-5.58211445,0,15.6607091,0,0,0,0.342401093,0.0070759212,587.408238,2965.61107,6611.6,0,3158.8
8.535,-5.58593998,0,15.669688,0,0,0,0.342436487,0.0070815501,587.285252,2962.67434,6610.2,0,3158.6
8.54,-5.5897606,0,15.6786497,0,0,0,0.342471909,0.00708717123,587.162476,2959.73822,6608.8,0,3158.4
8.545,-5.59357631,0,15.6875942,0,0,0,0.342507359,0.00709278461,587.039907,2956.80271,6607.4,0,3158.2
8.55,-5.59738714,0,15.6965215,0,0,0,0.342542837,0.00709839025,586.917546,2953.86782,6606,0,3158
8.555,-5.60119308,0,15.7054318,0,0,0,0.342578343,0.00710398818,586.795391,2950.93354,6604.6,0,3157.8
8.56,-5.60499417,0,15.7143249,0,0,0,0.342613877,0.0071095784,586.673443,2947.99987,6603.2,0,3157.6
8.565,-5.6087904,0,15.7232011,0,0,0,0.342649438,0.00711516093,586.5517,2945.0668,6601.8,0,3157.4
8.57,-5.6125818,0,15.7320602,0,0,0,0.342685028,0.00712073579,586.430162,2942.13435,6600.4,0,3157.2
8.575,-5.61636838,0,15.7409024,0,0,0,0.342720646,0.00712630299,586.308828,2939.2025,6599,0,3157
8.58,-5.62015014,0,15.7497278,0,0,0,0.342756291,0.00713186256,586.187698,2936.27126,6597.6,0,3156.8
8.585,-5.62392712,0,15.7585362,0,0,0,0.342791964,0.0071374145,586.066771,2933.34062,6596.2,0,3156.6
8.59,-5.6276993,0,15.7673279,0,0,0,0.342827665,0.00714295882,585.946046,2930.41059,6594.8,0,3156.4
8.595,-5.63146672,0,15.7761028,0,0,0,0.342863394,0.00714849556,585.825524,2927.48116,6593.4,0,3156.2
8.6,-5.63522938,0,15.7848609,0,0,0,0.34289915,0.00715402471,585.705203,2924.55234,6592,0,3156
